IPTV-01,#genre#
CCTV15,http://10.60.198.25:8114/AHBKLIVE/00000001000000050000000000000587?FvSeid=74e0e235da060120&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1418823&Fsv_chan_hls_se_idx=22&Fsv_TBt=8801056&Fsv_ShiftEnable=1&Fsv_ShiftTsp=60&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=AHBKLIVE&Pcontent_id=00000001000000050000000000000587&Fsv_CMSID=AHBK
金鹰纪实,http://10.60.198.25:8114/AHBKLIVE/00000001000000050000000000000569?FvSeid=73d3f51da9c7af3f&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1332747&Fsv_chan_hls_se_idx=37&Fsv_TBt=8800416&Fsv_ShiftEnable=1&Fsv_ShiftTsp=60&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=AHBKLIVE&Pcontent_id=00000001000000050000000000000569&Fsv_CMSID=AHBK
♢CCTV15音乐,http://10.60.198.25:8114/AHBKLIVE/00000001000000050000000000000587?FvSeid=74e0e235da060120&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1418823&Fsv_chan_hls_se_idx=22&Fsv_TBt=8801056&Fsv_ShiftEnable=1&Fsv_ShiftTsp=60&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=AHBKLIVE&Pcontent_id=00000001000000050000000000000587&Fsv_CMSID=AHBK
♢金鹰纪实,http://10.60.198.25:8114/AHBKLIVE/00000001000000050000000000000569?FvSeid=73d3f51da9c7af3f&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1332747&Fsv_chan_hls_se_idx=37&Fsv_TBt=8800416&Fsv_ShiftEnable=1&Fsv_ShiftTsp=60&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=AHBKLIVE&Pcontent_id=00000001000000050000000000000569&Fsv_CMSID=AHBK

IPTV-16,#genre#
兵团卫视,http://222.71.55.147:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://222.71.55.147:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视,http://222.71.55.147:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://222.71.55.147:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0
西藏卫视,http://222.71.55.147:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://222.71.55.147:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0

IPTV-17,#genre#
3,http://120.209.208.163:9003/hls/3/index.m3u8
4,http://120.209.208.163:9003/hls/4/index.m3u8

IPTV-18,#genre#
安徽公共,http://10.60.198.27:8114/AHBKLIVE/11111100000000000000000000000009?FvSeid=74e0e700aecd6294&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1419077&Fsv_chan_hls_se_idx=31&Fsv_TBt=2800888&Fsv_ShiftEnable=1&Fsv_ShiftTsp=3&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=AHBKLIVE&Pcontent_id=11111100000000000000000000000009&Fsv_CMSID=AHBK
安徽影视,http://10.60.198.27:8114/AHBKLIVE/11111100000000000000000000000007?FvSeid=74e0e45f2a0b6bdb&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1419063&Fsv_chan_hls_se_idx=30&Fsv_TBt=2700736&Fsv_ShiftEnable=1&Fsv_ShiftTsp=3&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=AHBKLIVE&Pcontent_id=11111100000000000000000000000007&Fsv_CMSID=AHBK
快乐垂钓,http://10.60.198.27:8114/AHBKLIVE/4d0ec3c7a7cf41458ce3c7e241f7ed7a?FvSeid=73d3f90a9d9d6509&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1332786&Fsv_chan_hls_se_idx=33&Fsv_TBt=8001168&Fsv_ShiftEnable=1&Fsv_ShiftTsp=60&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=AHBKLIVE&Pcontent_id=4d0ec3c7a7cf41458ce3c7e241f7ed7a&Fsv_CMSID=AHBK
♢安徽公共,http://10.60.198.27:8114/AHBKLIVE/11111100000000000000000000000009?FvSeid=74e0e700aecd6294&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1419077&Fsv_chan_hls_se_idx=31&Fsv_TBt=2800888&Fsv_ShiftEnable=1&Fsv_ShiftTsp=3&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=AHBKLIVE&Pcontent_id=11111100000000000000000000000009&Fsv_CMSID=AHBK
♢安徽影视,http://10.60.198.27:8114/AHBKLIVE/11111100000000000000000000000007?FvSeid=74e0e45f2a0b6bdb&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1419063&Fsv_chan_hls_se_idx=30&Fsv_TBt=2700736&Fsv_ShiftEnable=1&Fsv_ShiftTsp=3&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=AHBKLIVE&Pcontent_id=11111100000000000000000000000007&Fsv_CMSID=AHBK
♢快乐垂钓,http://10.60.198.27:8114/AHBKLIVE/4d0ec3c7a7cf41458ce3c7e241f7ed7a?FvSeid=73d3f90a9d9d6509&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1332786&Fsv_chan_hls_se_idx=33&Fsv_TBt=8001168&Fsv_ShiftEnable=1&Fsv_ShiftTsp=60&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=AHBKLIVE&Pcontent_id=4d0ec3c7a7cf41458ce3c7e241f7ed7a&Fsv_CMSID=AHBK

IPTV-19,#genre#
怀旧剧场,http://10.60.198.22:8114/AHBKLIVE/11111120210421000000000000000043?FvSeid=73d3f7d5417b9546&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1332661&Fsv_chan_hls_se_idx=1&Fsv_TBt=8001152&Fsv_ShiftEnable=1&Fsv_ShiftTsp=60&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=AHBKLIVE&Pcontent_id=11111120210421000000000000000043&Fsv_CMSID=AHBK
♢怀旧剧场,http://10.60.198.22:8114/AHBKLIVE/11111120210421000000000000000043?FvSeid=73d3f7d5417b9546&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1332661&Fsv_chan_hls_se_idx=1&Fsv_TBt=8001152&Fsv_ShiftEnable=1&Fsv_ShiftTsp=60&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=AHBKLIVE&Pcontent_id=11111120210421000000000000000043&Fsv_CMSID=AHBK

IPTV-20,#genre#
第一剧场,http://10.60.198.21:8114/AHBKLIVE/11111120210421000000000000000039?FvSeid=74e0e88d4563815c&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1418796&Fsv_chan_hls_se_idx=13&Fsv_TBt=8805176&Fsv_ShiftEnable=1&Fsv_ShiftTsp=60&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=AHBKLIVE&Pcontent_id=11111120210421000000000000000039&Fsv_CMSID=AHBK
♢第一剧场,http://10.60.198.21:8114/AHBKLIVE/11111120210421000000000000000039?FvSeid=74e0e88d4563815c&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1418796&Fsv_chan_hls_se_idx=13&Fsv_TBt=8805176&Fsv_ShiftEnable=1&Fsv_ShiftTsp=60&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=AHBKLIVE&Pcontent_id=11111120210421000000000000000039&Fsv_CMSID=AHBK

IPTV-21,#genre#
财富天下,http://10.60.198.24:8114/AHBKLIVE/00000001000000050000000000000183?FvSeid=73d3f65678e58004&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1332735&Fsv_chan_hls_se_idx=34&Fsv_TBt=3000640&Fsv_ShiftEnable=1&Fsv_ShiftTsp=60&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=AHBKLIVE&Pcontent_id=00000001000000050000000000000183&Fsv_CMSID=AHBK
♢财富天下,http://10.60.198.24:8114/AHBKLIVE/00000001000000050000000000000183?FvSeid=73d3f65678e58004&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1332735&Fsv_chan_hls_se_idx=34&Fsv_TBt=3000640&Fsv_ShiftEnable=1&Fsv_ShiftTsp=60&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=AHBKLIVE&Pcontent_id=00000001000000050000000000000183&Fsv_CMSID=AHBK

IPTV-22,#genre#
CCTV1,http://120.7.86.96:808/hls/1/index.m3u8
CCTV2,http://120.7.86.96:808/hls/2/index.m3u8
CCTV3,http://120.7.86.96:808/hls/3/index.m3u8
CCTV4,http://120.7.86.96:808/hls/4/index.m3u8
CCTV5,http://120.7.86.96:808/hls/5/index.m3u8
CCTV5+,http://120.7.86.96:808/hls/16/index.m3u8
CCTV6,http://120.7.86.96:808/hls/6/index.m3u8
CCTV7,http://120.7.86.96:808/hls/7/index.m3u8
CCTV8,http://120.7.86.96:808/hls/8/index.m3u8
CCTV9,http://120.7.86.96:808/hls/9/index.m3u8
CCTV10,http://120.7.86.96:808/hls/10/index.m3u8
CCTV11,http://120.7.86.96:808/hls/11/index.m3u8
CCTV12,http://120.7.86.96:808/hls/12/index.m3u8
CCTV13,http://120.7.86.96:808/hls/13/index.m3u8
CCTV14,http://120.7.86.96:808/hls/14/index.m3u8
CCTV15,http://120.7.86.96:808/hls/15/index.m3u8
东南卫视,http://120.7.86.96:808/hls/32/index.m3u8
东方卫视,http://120.7.86.96:808/hls/25/index.m3u8
云南卫视,http://120.7.86.96:808/hls/45/index.m3u8
内蒙古卫视,http://120.7.86.96:808/hls/37/index.m3u8
北京卫视,http://120.7.86.96:808/hls/24/index.m3u8
吉林卫视,http://120.7.86.96:808/hls/34/index.m3u8
四川卫视,http://120.7.86.96:808/hls/30/index.m3u8
天津卫视,http://120.7.86.96:808/hls/20/index.m3u8
宁夏卫视,http://120.7.86.96:808/hls/39/index.m3u8
安徽卫视,http://120.7.86.96:808/hls/28/index.m3u8
山东卫视,http://120.7.86.96:808/hls/22/index.m3u8
山西卫视,http://120.7.86.96:808/hls/36/index.m3u8
广东卫视,http://120.7.86.96:808/hls/23/index.m3u8
广西卫视,http://120.7.86.96:808/hls/33/index.m3u8
新疆卫视,http://120.7.86.96:808/hls/41/index.m3u8
江苏卫视,http://120.7.86.96:808/hls/19/index.m3u8
河北卫视,http://120.7.86.96:808/hls/17/index.m3u8
河南卫视,http://120.7.86.96:808/hls/43/index.m3u8
浙江卫视,http://120.7.86.96:808/hls/27/index.m3u8
浙江卫视,http://120.7.86.96:808/hls/49/index.m3u8
深圳卫视,http://120.7.86.96:808/hls/21/index.m3u8
湖北卫视,http://120.7.86.96:808/hls/29/index.m3u8
湖南卫视,http://120.7.86.96:808/hls/18/index.m3u8
甘肃卫视,http://120.7.86.96:808/hls/42/index.m3u8
西藏卫视,http://120.7.86.96:808/hls/40/index.m3u8
贵州卫视,http://120.7.86.96:808/hls/44/index.m3u8
辽宁卫视,http://120.7.86.96:808/hls/48/index.m3u8
重庆卫视,http://120.7.86.96:808/hls/31/index.m3u8
陕西卫视,http://120.7.86.96:808/hls/35/index.m3u8
青海卫视,http://120.7.86.96:808/hls/38/index.m3u8
黑龙江卫视,http://120.7.86.96:808/hls/26/index.m3u8
河北影视,http://120.7.86.96:808/hls/52/index.m3u8

IPTV-23,#genre#
CCTV1,http://222.240.44.42:12810/newlive/live/hls/1/live.m3u8
CCTV2,http://222.240.44.42:12810/newlive/live/hls/2/live.m3u8
CCTV3,http://222.240.44.42:12810/newlive/live/hls/3/live.m3u8
CCTV4,http://222.240.44.42:12810/newlive/live/hls/4/live.m3u8
CCTV5,http://222.240.44.42:12810/newlive/live/hls/5/live.m3u8
CCTV5+,http://222.240.44.42:12810/newlive/live/hls/6/live.m3u8
CCTV6,http://222.240.44.42:12810/newlive/live/hls/7/live.m3u8
CCTV7,http://222.240.44.42:12810/newlive/live/hls/8/live.m3u8
CCTV8,http://222.240.44.42:12810/newlive/live/hls/9/live.m3u8
CCTV9,http://222.240.44.42:12810/newlive/live/hls/10/live.m3u8
CCTV10,http://222.240.44.42:12810/newlive/live/hls/11/live.m3u8
CCTV11,http://222.240.44.42:12810/newlive/live/hls/12/live.m3u8
CCTV12,http://222.240.44.42:12810/newlive/live/hls/13/live.m3u8
CCTV13,http://222.240.44.42:12810/newlive/live/hls/14/live.m3u8
CCTV14,http://222.240.44.42:12810/newlive/live/hls/15/live.m3u8
CCTV15,http://222.240.44.42:12810/newlive/live/hls/16/live.m3u8
CCTV16,http://222.240.44.42:12810/newlive/live/hls/17/live.m3u8
东南卫视,http://222.240.44.42:12810/newlive/live/hls/20/live.m3u8
东方卫视,http://222.240.44.42:12810/newlive/live/hls/29/live.m3u8
厦门卫视,http://222.240.44.42:12810/newlive/live/hls/28/live.m3u8
安徽卫视,http://222.240.44.42:12810/newlive/live/hls/40/live.m3u8
山东卫视,http://222.240.44.42:12810/newlive/live/hls/35/live.m3u8
广东卫视,http://222.240.44.42:12810/newlive/live/hls/34/live.m3u8
江苏卫视,http://222.240.44.42:12810/newlive/live/hls/31/live.m3u8
河北卫视,http://222.240.44.42:12810/newlive/live/hls/33/live.m3u8
浙江卫视,http://222.240.44.42:12810/newlive/live/hls/32/live.m3u8
海峡卫视,http://222.240.44.42:12810/newlive/live/hls/27/live.m3u8
深圳卫视,http://222.240.44.42:12810/newlive/live/hls/37/live.m3u8
湖北卫视,http://222.240.44.42:12810/newlive/live/hls/36/live.m3u8
湖南卫视,http://222.240.44.42:12810/newlive/live/hls/30/live.m3u8
贵州卫视,http://222.240.44.42:12810/newlive/live/hls/39/live.m3u8
黑龙江卫视,http://222.240.44.42:12810/newlive/live/hls/38/live.m3u8
CGTN,http://222.240.44.42:12810/newlive/live/hls/18/live.m3u8
福建乡村振兴,http://222.240.44.42:12810/newlive/live/hls/21/live.m3u8
福建少儿,http://222.240.44.42:12810/newlive/live/hls/26/live.m3u8
福建新闻,http://222.240.44.42:12810/newlive/live/hls/22/live.m3u8
福建旅游,http://222.240.44.42:12810/newlive/live/hls/24/live.m3u8
福建电视剧,http://222.240.44.42:12810/newlive/live/hls/23/live.m3u8
福建经济生活,http://222.240.44.42:12810/newlive/live/hls/25/live.m3u8
福建综合,http://222.240.44.42:12810/newlive/live/hls/19/live.m3u8

IPTV-24,#genre#
CCTV1,http://123.10.77.194:808/hls/1/index.m3u8
CCTV2,http://123.10.77.194:808/hls/2/index.m3u8
CCTV3,http://123.10.77.194:808/hls/3/index.m3u8
CCTV4,http://123.10.77.194:808/hls/4/index.m3u8
CCTV5,http://123.10.77.194:808/hls/5/index.m3u8
CCTV6,http://123.10.77.194:808/hls/6/index.m3u8
CCTV7,http://123.10.77.194:808/hls/7/index.m3u8
CCTV8,http://123.10.77.194:808/hls/8/index.m3u8
CCTV9,http://123.10.77.194:808/hls/9/index.m3u8
CCTV10,http://123.10.77.194:808/hls/10/index.m3u8
CCTV11,http://123.10.77.194:808/hls/11/index.m3u8
CCTV12,http://123.10.77.194:808/hls/12/index.m3u8
CCTV13,http://123.10.77.194:808/hls/13/index.m3u8
CCTV14,http://123.10.77.194:808/hls/14/index.m3u8
CCTV15,http://123.10.77.194:808/hls/15/index.m3u8
东南卫视,http://123.10.77.194:808/hls/49/index.m3u8
东方卫视,http://123.10.77.194:808/hls/37/index.m3u8
云南卫视,http://123.10.77.194:808/hls/46/index.m3u8
凤凰卫视中文台,https://123.10.77.194:808/live/06OLEGEGM4G.flv
凤凰卫视资讯台,https://123.10.77.194:808/live/06OLEEWQKN4.flv
北京卫视,http://123.10.77.194:808/hls/36/index.m3u8
厦门卫视,http://123.10.77.194:808/hls/69/index.m3u8
吉林卫视,http://123.10.77.194:808/hls/55/index.m3u8
四川卫视,http://123.10.77.194:808/hls/44/index.m3u8
天津卫视,http://123.10.77.194:808/hls/38/index.m3u8
宁夏卫视,http://123.10.77.194:808/hls/59/index.m3u8
安徽卫视,http://123.10.77.194:808/hls/40/index.m3u8
山东卫视,http://123.10.77.194:808/hls/39/index.m3u8
山西卫视,http://123.10.77.194:808/hls/56/index.m3u8
广东卫视,http://123.10.77.194:808/hls/51/index.m3u8
广西卫视,http://123.10.77.194:808/hls/52/index.m3u8
新疆卫视,http://123.10.77.194:808/hls/63/index.m3u8
旅游卫视,http://123.10.77.194:808/hls/54/index.m3u8
江苏卫视,http://123.10.77.194:808/hls/34/index.m3u8
江苏卫视,http://123.10.77.194:808/hls/71/index.m3u8
江西卫视,http://123.10.77.194:808/hls/42/index.m3u8
河北卫视,http://123.10.77.194:808/hls/53/index.m3u8
河南卫视,http://123.10.77.194:808/hls/17/index.m3u8
浙江卫视,http://123.10.77.194:808/hls/35/index.m3u8
深圳卫视,http://123.10.77.194:808/hls/41/index.m3u8
湖北卫视,http://123.10.77.194:808/hls/43/index.m3u8
湖南卫视,http://123.10.77.194:808/hls/33/index.m3u8
甘肃卫视,http://123.10.77.194:808/hls/58/index.m3u8
贵州卫视,http://123.10.77.194:808/hls/47/index.m3u8
辽宁卫视,http://123.10.77.194:808/hls/48/index.m3u8
重庆卫视,http://123.10.77.194:808/hls/50/index.m3u8
陕西卫视,http://123.10.77.194:808/hls/57/index.m3u8
青海卫视,http://123.10.77.194:808/hls/60/index.m3u8
黑龙江卫视,http://123.10.77.194:808/hls/45/index.m3u8
CGTN,http://123.10.77.194:808/hls/16/index.m3u8
IPTV法制,http://123.10.77.194:808/hls/83/index.m3u8
IPTV相声,http://123.10.77.194:808/hls/81/index.m3u8
中国教育1,http://123.10.77.194:808/hls/67/index.m3u8
中国教育4,http://123.10.77.194:808/hls/68/index.m3u8
中天新闻,http://123.10.77.194:808/135/hk.php?id=ztxw
军事,http://123.10.77.194:808/hls/93/index.m3u8
动作影院,http://123.10.77.194:808/hls/97/index.m3u8
卡酷动画,http://123.10.77.194:808/hls/64/index.m3u8
周星驰电影,http://123.10.77.194:808/rtmp://10.8.8.200:1935/live/1
嘉佳卡通,http://123.10.77.194:808/hls/66/index.m3u8
家庭影院,http://123.10.77.194:808/hls/99/index.m3u8
少儿动画,http://123.10.77.194:808/hls/76/index.m3u8
影院,http://123.10.77.194:808/hls/98/index.m3u8
收视指南,http://123.10.77.194:808/hls/75/index.m3u8
新农村,http://123.10.77.194:808/hls/25/index.m3u8
早教,http://123.10.77.194:808/hls/92/index.m3u8
李连杰电影,http://123.10.77.194:808/rtmp://10.8.8.200:1935/live/2
河南公共,http://123.10.77.194:808/hls/24/index.m3u8
河南国际,http://123.10.77.194:808/hls/26/index.m3u8
河南文物宝库,http://123.10.77.194:808/hls/28/index.m3u8
河南新闻,http://123.10.77.194:808/hls/22/index.m3u8
河南梨园,http://123.10.77.194:808/hls/27/index.m3u8
河南武术世界,http://123.10.77.194:808/hls/29/index.m3u8
河南民生,http://123.10.77.194:808/hls/19/index.m3u8
河南法治,http://123.10.77.194:808/hls/20/index.m3u8
河南电视剧,http://123.10.77.194:808/hls/21/index.m3u8
河南移动电视,http://123.10.77.194:808/hls/31/index.m3u8
河南都市,http://123.10.77.194:808/hls/18/index.m3u8
漯河公共,http://123.10.77.194:808/hls/78/index.m3u8
漯河综合,http://123.10.77.194:808/hls/73/index.m3u8
热播剧场,http://123.10.77.194:808/hls/82/index.m3u8
爱大剧,http://123.10.77.194:808/hls/101/index.m3u8
监控,http://123.10.77.194:808/hls/87/index.m3u8
移动戏曲,http://123.10.77.194:808/hls/74/index.m3u8
纪实,http://123.10.77.194:808/hls/95/index.m3u8
经典电影,http://123.10.77.194:808/hls/79/index.m3u8
经典电影,http://123.10.77.194:808/rtmp://10.8.8.200:1935/live/3
英张西口,http://123.10.77.194:808/hls/102/index.m3u8
谍战剧场,http://123.10.77.194:808/hls/80/index.m3u8
金鹰卡通,http://123.10.77.194:808/hls/65/index.m3u8
金鹰纪实,http://123.10.77.194:808/hls/72/index.m3u8
音乐现场,http://123.10.77.194:808/hls/85/index.m3u8

IPTV-25,#genre#
CCTV1,http://116.113.72.150:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://116.113.72.150:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://116.113.72.150:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://116.113.72.150:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://116.113.72.150:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://116.113.72.150:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://116.113.72.150:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://116.113.72.150:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://116.113.72.150:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.113.72.150:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://116.113.72.150:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://116.113.72.150:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://116.113.72.150:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.113.72.150:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://116.113.72.150:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://116.113.72.150:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://116.113.72.150:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://116.113.72.150:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://116.113.72.150:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古农牧卫视,http://116.113.72.150:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://116.113.72.150:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://116.113.72.150:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://116.113.72.150:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://116.113.72.150:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://116.113.72.150:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://116.113.72.150:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://116.113.72.150:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://116.113.72.150:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://116.113.72.150:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://116.113.72.150:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://116.113.72.150:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://116.113.72.150:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://116.113.72.150:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://116.113.72.150:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://116.113.72.150:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://116.113.72.150:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://116.113.72.150:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
蒙古语卫视,http://116.113.72.150:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://116.113.72.150:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://116.113.72.150:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://116.113.72.150:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://116.113.72.150:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://116.113.72.150:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://116.113.72.150:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV野外,http://116.113.72.150:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
东方财经,http://116.113.72.150:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
全实记,http://116.113.72.150:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古经济生活,http://116.113.72.150:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙新闻综合,http://116.113.72.150:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
动作影院,http://116.113.72.150:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://116.113.72.150:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
呼和浩特影视娱乐,http://116.113.72.150:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
呼和浩特新闻综合,http://116.113.72.150:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
呼和浩特都市生活,http://116.113.72.150:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
喜剧影院,http://116.113.72.150:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
地理,http://116.113.72.150:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
墨宝,http://116.113.72.150:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院,http://116.113.72.150:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
少儿,http://116.113.72.150:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
急速汽车,http://116.113.72.150:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
收视指南,http://116.113.72.150:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
文体娱乐,http://116.113.72.150:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
星影剧场,http://116.113.72.150:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://116.113.72.150:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://116.113.72.150:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0

IPTV-26,#genre#
CCTV1,http://116.113.36.219:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://116.113.36.219:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://116.113.36.219:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://116.113.36.219:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://116.113.36.219:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
